room_number,reviewer,review_content,review_rating,review_date
50126,선언적인경찰,"너~~~~무 좋았어요 진짜 사진보다는 방이 작았는데 그냥 실제 방 사이즈가 딱 좋았어요 사진은 넘 커보여서 쫌 공간이 아까워보였거든용 ㅎㅎㅎㅎㅎ 진짜 스파랑 부엌이랑 침실이랑 센스있게 분리도 되어있고 ! 선반 하나, 식기 하나하나에 센스가 가득하셔서 너무 좋다고 천번 말한 거 같아요 !!!!!!! 뷰도!!!! 바다도 보이고!!! 그냥 여유로운 논+바다 같이보여서 너무 좋았어요 건물 외관도 예쁘고 방도 진짜 넘 예뻐,,,,, 화장실이랑 부엌에서 동시에 물 써도 따신 물 짱짱 나오고 스파도 넓~~어서 수영해도 되겠다 싶었고 따시고 창문도 또 많아서 환기하기도 편하고 와 요리해서 먹는데 식기도 다양하게 많아서 너무 좋고.....그저 다 좋았어요 아 아쉬운 거 하나 있어요 하루밖에 못 잤다는 것.....살고 싶었어요 거기에....다시올게요...가격 이대로..영원히...",9.3,12일 전
50126,썰렁한댁,친절하다는 리뷰가 많아서 예약하게 되었는데 정말로 사장님이 친절하시다. 사진에 보이는거 처럼 안에도 똑같이 생겼다. 수건도 매우 넉넉하여 여유롭게 사룡할수 있다. 다만 티비채널이 많지는 않다. 203호여서 모르겠지만 바다보이는 뷰는 아닌거 같다. 디자인은 깔끔하고 매우 좋다. 스파도 깨끗하게 이용한것 같다. 이불은 겨울 이불이라고 하기에는 얇은것 같다. 하지만 전기장판이 있어 춥지 않게 이용할수 있다.,4.6,14일 전
50126,소보루찡1263,가족끼리 가는 올해 첫 여행으로 펜션을 알아보다가 까르띠에 펜션을 우연히 발견해서 계속 고민하다가 이틀전에 급으로 예약해서 다녀왔는데 도착해보니 생각보다 방도 엄청 넓고 침대도 두개라 아이들이랑 편하게 침대에서 잘 잤어요 !!! 무엇보다 지은지 얼마안되서 깨끗하고 시설도 좋고 너무 좋았어요 스파도 커서 잘 이용하고 왔어요 ㅎㅎ 그리고 바다도 보여서 좋았네여 ㅎㅎㅎㅎ,10.0,15일 전
50126,쑤우우우우,친절하고 깨끗하고 스파 욕조도 크고~ 바다뷰까지! 아침에 일출시간 맞춰 일어나서 따뜻하게 방 안에서 편하게 봤어요~,8.3,17일 전
50127,쉰아홉찌꺼기,저렴한가격에 잘 쉬다왔어요! 사장님도 너무 친절하시고 크리스마스라고 선물도 주시고ㅠㅠㅠ 라면과 식빵 커피 등등 바베큐장도 청결 그자체!!!! 여러 펜션 다녀봤지만 바베큐 먹기 이렇게 좋은 곳은 처음이었어요!!! 다음에 또 가려구요!!! ㅎㅎ,10.0,1개월 전
50127,손블링,정말 돈아까웠어요 그냥모텔가세요. 너무 추웠습니다.. 티비도 처음에 안나왔구요..,9.7,2년 전
50127,주봉이입니다,시설 노후 됬어요.청결도 안 좋아요.방에 거미줄 벽지에는 얼룩덜룩 이상하근게 묻어 있고 화장대에도 이상한 벌레들이 달려 있습니다.화장실 곰팡이 물때가 심합니다.퇴실을 넘 제촉 합니다.10시 40분 부터 제촉 하고 수영장 작습니다.벌레 떠다니고 동물 데리고 갔다가는 병 생길거 같습니다.애견펜션 안 같습니다.사진하고 틀림.비추,10.0,2년 전
50127,834973,주인 분께서 엄청 친절하셨어요~ 숙소는 사진보다 조금 노후된 느낌이 있어요 그렇지만 친절하셔서 만족입니다! 아 저희는 애견동반해서 갔는데 애견드라이룸도 있어서 좋았어요,10.0,2년 전
50127,6893789,사장님도 정말 친절하시고 시설도 너무 좋고 수영장도 놀기딱 좋았습니다,10.0,2년 전
50128,카메룬시점,편안하게 잘 숙박했습니다! 다시 방문할 예정입니다.,10.0,1년 전
50128,행복한트레블러,"해운대역에서 도보로 15분이면 도착하는 숙소!!! 뚜벅이 여행자들이 많았던 게스트하우스에서 1박 잘 머물다 갑니다. 바닷가까지도 넉넉히 10분이면 갈 수 있어서 밤과 아침의 풍경을 모두 볼 수 있었네요. 다음 일정이 있어서 아침 일찍 나왔는데, 토스트라도 간단히 먹고 가라고 말씀해 주신 사장님 덕분에 따뜻한 마음으로 미소짓고 체크 아웃을 했어요. 친절하신 사장님, 고맙습니다~^^다른 여행자분들이 남겨둔 메모와 여러가지 정보들을 보면서 여행팁을 얻을 수 있었던 것도 좋았답니다. 해운대에 위치한 게하를 찾으신다면, 한 번 쯤 묵어 보시길..살짝쿵 추천합니다:)",7.9,1년 전
50128,freshdd,사장님 친절하시고 좋아요 방음이 조금 약힌긴한데 생활하는데는 큰 지장없어보입니다,10.0,1년 전
50128,나와여행어때,1.사장님 친절하시고 수건은 카운터 옆에 있음 2.세면대는 공용으로 3개 있고 여성 샤워장에 하나 있음 3. 공용 세면대 앞에 화장대 있음 4. 방이 좀 좁은 편인데 에어컨은 빵빵히 틀고 잘 수 있음 5. 실내화랑 보관함 열쇠줌 6. 화장실은 한칸씩 있음 7. 공용공간이 잘 꾸며져 있음 8. 침구류나 수건 냄세안나고 깨끗함,4.6,1년 전
50128,3400644,괜찮은 것 같아요 그런데 전 가방 두고 다니는걸 좋아하는데 열쇠를 챙겨야되서 그게 좀 불편하네요,1.6,1년 전
50129,반포한강공원기억,딱 들어가자마자 깨끗하고 넓었어요~ 요리해먹기두 좋게 되어있구 1층 바베큐장에 양념종류도 많아서 가족단위로 가셔도 좋을것같아용 주변에 배추밭뷰도 나름 좋더라구요^^ 층고자체가 높아서 더 넓어보이고 침구도 푹신하고 좋아요 수압도 쎄고 뜨신물도 잘나와요 단 하나의 단점은!! ip티비가 안나와요ㅜㅜ 강원유선방송만 나와서 티비다시보기는 안되용ㅜㅜ 편의점도 근처에있구 가성비갑,8.6,2개월 전
50129,.666,다 맘에는드는데 방음이너무안됐어요.. 난방에어컨소리도 너무커서 자는데 시끄럽고 끄면춥고 키면시끄럽고... 새벽엔 밖에서누가 계속 문두들기는 소리나고.. 침대는 엄청 딱딱했어요 다 좋았는데 자는게 너무불편했습니당 그것말곤 스파도 좋고 넖은거 같아서괜찮았어요 아 또 화장실 문이 투명해서보인다는거... 스티커가있지만 그사이사이로 보여요 아무리 남자친구랑 갔어도... 변기에 앉아있는모습이 그대로 보인다는게 너무...좀그랬습니당 그건수정해주시는게 좋을것갔습니당~~~,8.9,1개월 전
50129,맛없는행주,완전 깔끔하고 시설 좋고 스파는 완벽하고!!,8.0,2개월 전
50129,파다기,깨끗하고 이용하기 편리했어요ㅎㅎ 주변에 편의점도 있구 만족합니다,8.6,4개월 전
50129,여든일곱살땀,이렇게 깨끗한 숙소는 처음이었네요 잘 관리되어 있어서 기분이 좋았습니다 다시 오고 싶은 곳,10.0,4개월 전
50131,손호찬2,친구들이랑 잘 쉬다 갑니다.,8.0,2개월 전
50131,FIB,너무너무 좋아요 가을풍경이 참 예쁩니다 !! 추울까 걱정했는데 날씨도 좋았지만 난방이.. 글램핑 수준이 아니였어요 ㅎㅎ 온도 조절도 다 가능해서 따뜻한 글램핑을 보낼수 있어요! 제천자체도 너무 예쁘고 호수도 예쁘고 문화지도 크고 청풍랜드도 신나게 즐겼어요 돗자리가 있어서 모닥불피워 돗자리앉아 복분자주도 한잔하니 너무 좋았어요 불멍피우기 최고.. 불앞이 따뜻하고 불이 너무 예뻐서 한참을 불멍때렸습니다! 사장님도 친절하시고 풍경도 너무 예쁘고 ...♡ 다음에 겨울에 눈오면 또 가고싶어요 !,9.7,3개월 전
50131,쉰다섯술,글램핑은 처음이라 걱정이 많았는데 너무 좋았습니다. 도착하자마자 먼저 반겨준 귀여운 복순이 친절하게 설명해주시고 고기 먹을 숯불과 밤에 불멍 할 장작도 세팅해주신 사장님 온수매트와 온풍기로 따뜻해진 텐트안에서 포근하게 누워 풀벌레소리 들으며 꿀잠 아침엔 바스락 거리며 찾아온 복순이 소리에 일어나 인사하고 데크로 나오면 차가운 아침공기와 따뜻한 햇살과 새소리 힐링이 필요해서 찾았는데 자연에서 완전 힐링하고 왔습니다. 다음엔 일찍 가서 더 여유있게 푹 쉬다가 와야겠습니다ㅎ,10.0,4개월 전
50131,스물두살이론가,사장님 부부 두분 넘 친절하십니다! 객실이랑 화장실 모두 넘 깨끗했고 벌레 모기도 없어서 완전 편하게 있다가 갑니다- 재 방문 의사 있어요! :),7.6,5개월 전
50131,전윤희,사장님도 너무 친절하시고 청결은 물론 꼼꼼하게 잘 챙겨 주셔서 비가 많이 왔음에도 불구하고 편하게 있다가 가는거 같아요 진짜 캠핑 처음 가보는데 잊지 못할 추억 남겨 주셔서 감사합니다 샤워실도 깔끔하고 잘되어 있고 방마다 에어콘 있어서 너무 편해요,10.0,6개월 전
50135,노긋한문장,글램핑이용객입니다 매점관리하시는 직원분들 친절하고 화장실 등도 깨끗하네요,8.0,1년 전
50135,빈곤한갈퀴,남자 4이서 재밌게 놀았어요.,9.1,2년 전
50136,판다s,늘 잘 이용하고있습ㅁ다 컴터가 좋아서 자주 이용하고있아요 방도 깔끔하고 사장밈도 엄청 친절하세오 방에 욕조가 없는게 좀 아쉽지만 짜끄마하면서 깔끔해가지구 자주 이용하려합미다~~ 번창하세여,8.0,23시간 전
50136,정적인동치미,깨끗하고 피씨도 잘 돌아가고 방도 따뜻하고 좋아요 잠도 잘 와서 잘 쉬었어요 주인분도 친절하시고 좋아요 지금도 자주 오는데 또 올게오 아 근데 방음은 안돼야 근데 어딜가나 비슷해서 괜찮아요,10.0,2일 전
50136,판다s,컴퓨터가 좋아서 이용하는 방이에요~ 방도 깔끔하고 카운터분들도 친절해서 감끔 이용하는 방입니다!! 주차공간이 부족해서 좀 힘들긴한데 그래도 근처에 한군데씩은 주차 할 곳 있어서... 방이 좀 작은 듯 해도 잘 놀다 갈만한 곳입니다~,9.6,4일 전
50136,러블리봉봉,가성비대만족 카운터여자분도 친절하시고 쪼끔아쉬운건 1회용 샤워폼말고 샤워타올이 있으면좋겟습니다 수건도 한두장 여유있음좋겟네요 잘쉬다 갑니다,10.0,6일 전
50136,메리2646,일단 방은 깨끗했구요. 방 자체적으로 보일러 컨트롤러 있어서 온도조절 할 수 있어서 좋았네요. 다만 아쉬운점은 미니는 컴퓨터가 없었고 전기장판이 없어서 아쉬웠어요.. 전기장판은 있었으면 좋겠네요,8.3,8일 전
50138,우아한쑥,기존 입실 시간보다 일찍 갔는데도 청소해주시고 입실 시켜주셔서 감사합니다. 사장님이 너무 친절하셨어요. 침구류도 청결했고 좋은 냄새나서 더더더 깨끗한 느낌이 들었어요!! 일찍 입실하고 늦게 퇴실해서 푹 쉬다 갔습니다. 여유있게 준비하고 나갈 수 있어서 주말 잘 보냈네요. 다음에 또 방문 하갰습니다.,10.0,23일 전
50138,wlsdks323,"우아한쑥님께 안녕하세요. 블랙호텔 입니다. 기억이 납니다. 조금 일찍 오셔서 해당 객실 청소를 마무리하고 입실을 하신 손님이시죠 ㅎㅎ 편안한 시간 되셨다니, 숙박업소로서 감사드립니다. 언제나 좋은 일 가득하시길 바랍니다.",6.6,20일 전
50138,mnd1191,사장님이 매우 친절하고 객실이 깨끗함. pc가 조금 느린게 있지만 pc얼마나 쓰겠습니까? 매우 만족하고 갑니다~,9.4,1개월 전
50138,포항365,"wlsdks323님 안녕하세요. . 저희 모텔을 이용해주셔서 감사드리며, 언제나 최선을 다하는 숙박업소가 되도록 노력하겠습니다. 감사합니다.",10.0,26일 전
50138,슌ni,시설도깨끗하고 친절해서 너무좋앗어요 주차 공간도 잇고 해돋이 명소도 알려주고 문제도 바로 바로 해결 해주시고 잘 쉬다고 먹고 온거같아서 너무 좋네요 포항가면 재방문해야할꺼같은 숙소!,10.0,1개월 전
50139,이르으음,제 친구 예약으로 갔을 땐 담배냄새가 너무 심해서 불만족이었지만 한 번 더 가보자해서 가게되었는데 이번에는 괜찮았습니다! 냄새는 그저그렇고 방이 깔끔하게 정돈되어있어서 좋았어요 화장실에 욕조도 있어서 넘 좋아요,10.0,4일 전
50139,여기어때회원1509245531,우선 들어갈때 주차장 자리 많은 것부터 맘에 들었구요 다시 건물 입구 문 열고 들어서면서 깔끔함에 다시 한번 만족했어요 사장님도 친절하시고 동네 숙박업소 특유의 어두운 분위기가 안느껴져 좋았네요 ㅎㅎ,10.0,4일 전
50139,배곡스,조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요 조아요,9.6,12일 전
50139,간절한경사,"김해에 출장 올때는 항상 이용하는 곳입니다. 수압, 난방, 청소상태, 침대, 냉장고, 기타 비품 등등 불편함이 없이 가격 대비 좋습니다. 주차장도 불편함없이 이용가능하고 주변에 맛 집도 많아요.",10.0,20일 전
50139,큨쿠,제가 묵었던방은 전기가 하나도 안들어와서 불편했어요 갈때마다 깨끗하고해서 자주 이용했는데 이번에 묵었던방은 충전기 드라이가 콘센트들이 하나도 전기가 안들어와서 쉬다가 알게되서 바꿔달라하기도해서 불편하게 쓰고왔네요ㅠ,10.0,20일 전
50141,여기어때지배자,내부 깔끔하고 깨끗해요! 집보다 더 편하게 잘 쉬었습니다~,10.0,2개월 전
50141,오돌토돌한구름,시설이 너무 깨끗해서 조았어요 사장님도 너무 친절하시고 강아지랑 고양이도 넘 귀여워용,10.0,3개월 전
50141,숲속의베짱이,공기도 좋고 수건도 넉넉하고 깔끔했어요! 가족여행으로 가서 제가 예약했는데 부모님도 편히 잘 쉬셨어요 짧은 기간이었지만 아빠가 사장님이랑 말씀을 많이 나누셨더라구요ㅎㅎ 항상 건강하세요,9.7,3개월 전
50141,이인선18,"사진보다 훨씬 아늑하고 예뻐서 놀랐어요^^; 펜션 입구에 입장할때부터, 사장님들께서 관심있게 잘 관리하는 펜션이라는 느낌이 확 드네요. 객실안의 책장도 감동 받았습니다. 또 올게요^^",8.0,4개월 전
50141,비위생적인마검사,깔끔하고 깨끗하고 멍냥이도 있고 사장님도 너무 친절하세요 주변뷰도 낭만적이고 조용하고 참좋습니다,10.0,4개월 전
50143,몰러유,아이들과 잘지내고 왔어요. 바다와 가까워서 좋았어요. 바베큐를 먹을때 구워주시는게 처음에 생소했는데 구워주시니 좋았어요.,10.0,5개월 전
